residencia_provincia_nombre,fecha_apertura,n,max_fecha_diagnostico,max_fecha_inicio_sintomas,count_fecha_diagnostico,confirmados,descartados,sospechosos,fallecidos,tests,sin.clasificar,letalidad.min.porc,letalidad.max.porc,positividad.porc,internados,internados.porc,cuidado.intensivo,cuidado.intensivo.porc,respirador,respirador.porc,dias.diagnostico,dias.apertura,dias.cuidado.intensivo,dias.fallecimiento,dias.inicio,confirmados.inc,confirmados.rate,fallecidos.inc,tests.inc,tests.rate,sospechosos.inc
Entre Ríos,2020-07-17,3936,2020-09-15,2020-09-25,138,641,3167,128,8,3783,0,0.01,0.012,0.169,151,0.236,8,0.012,1,0.002,6.3,25.3,3.8,14,128,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-07-18,4008,2020-09-15,2020-09-25,138,653,3225,130,8,3853,0,0.01,0.012,0.169,154,0.236,8,0.012,1,0.002,6.3,25.8,3.8,14,129,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-07-19,4086,2020-09-15,2020-09-25,139,667,3289,130,8,3931,0,0.01,0.012,0.17,155,0.232,8,0.012,1,0.001,6.3,26.3,3.8,14,130,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-07-20,4187,2020-09-15,2020-09-25,141,694,3355,138,11,4024,0,0.013,0.016,0.172,159,0.229,9,0.013,2,0.003,6.4,26.3,4.4,15.2,131,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-07-21,4289,2020-09-15,2020-09-25,142,708,3442,139,11,4125,0,0.013,0.016,0.172,161,0.227,9,0.013,2,0.003,6.4,27,4.4,15.2,132,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-07-22,4387,2020-09-15,2020-09-25,143,722,3523,142,11,4220,0,0.013,0.015,0.171,162,0.224,9,0.012,2,0.003,6.4,27.5,4.4,15.2,133,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-07-23,4472,2020-09-15,2020-09-25,143,740,3590,142,11,4305,0,0.012,0.015,0.172,165,0.223,9,0.012,2,0.003,6.4,27.8,4.4,15.2,134,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-07-24,4546,2020-09-15,2020-09-25,144,753,3647,146,13,4375,0,0.014,0.017,0.172,169,0.224,10,0.013,2,0.003,6.4,28.3,4.7,15.5,135,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-07-25,4624,2020-09-15,2020-09-25,146,767,3711,146,13,4451,0,0.014,0.017,0.172,171,0.223,10,0.013,2,0.003,6.4,28.8,4.7,15.5,136,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-07-26,4668,2020-09-15,2020-09-25,147,774,3748,146,13,4495,0,0.014,0.017,0.172,171,0.221,10,0.013,2,0.003,6.4,29.6,4.7,15.5,137,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-07-27,4759,2020-09-15,2020-09-25,147,788,3818,153,13,4579,0,0.014,0.016,0.172,175,0.222,10,0.013,2,0.003,6.3,30,4.7,15.5,138,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-07-28,4862,2020-09-15,2020-09-25,148,802,3902,158,13,4677,0,0.014,0.016,0.171,175,0.218,10,0.012,2,0.002,6.3,30.5,4.7,15.5,139,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-07-29,4943,2020-09-15,2020-09-25,150,825,3950,168,13,4748,0,0.013,0.016,0.174,181,0.219,10,0.012,2,0.002,6.3,30.8,4.7,15.5,140,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-07-30,5021,2020-09-15,2020-09-25,152,839,4013,169,13,4824,0,0.013,0.015,0.174,182,0.217,10,0.012,2,0.002,6.4,31.4,4.7,15.5,141,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-07-31,5096,2020-09-15,2020-09-25,153,851,4074,171,14,4895,0,0.014,0.016,0.174,184,0.216,10,0.012,2,0.002,6.4,31.9,4.7,17.4,142,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-01,5174,2020-09-15,2020-09-25,154,870,4133,171,14,4973,0,0.013,0.016,0.175,188,0.216,10,0.011,2,0.002,6.3,32.2,4.7,17.4,143,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-02,5238,2020-09-15,2020-09-25,154,893,4174,171,16,5037,0,0.015,0.018,0.177,197,0.221,11,0.012,3,0.003,6.3,32.5,4.9,16.1,144,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-03,5339,2020-09-15,2020-09-25,157,923,4244,172,17,5137,0,0.016,0.018,0.18,201,0.218,12,0.013,3,0.003,6.2,32.5,5.2,16.3,145,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-04,5501,2020-09-15,2020-09-25,158,969,4357,175,17,5295,0,0.015,0.018,0.183,204,0.211,13,0.013,3,0.003,6.2,31.9,5.6,16.3,146,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-05,5649,2020-09-15,2020-09-25,159,1020,4450,179,20,5439,0,0.017,0.02,0.188,210,0.206,14,0.014,3,0.003,6.2,31.4,5.2,16.8,147,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-06,5824,2020-09-15,2020-09-25,160,1088,4553,183,20,5609,0,0.016,0.018,0.194,215,0.198,14,0.013,3,0.003,6.1,30.5,4.9,16.8,148,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-07,5964,2020-09-15,2020-09-25,161,1128,4652,184,20,5748,0,0.015,0.018,0.196,217,0.192,14,0.012,3,0.003,6.1,30.7,4.9,16.8,149,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-08,6151,2020-09-15,2020-09-25,162,1179,4787,185,21,5933,0,0.015,0.018,0.199,224,0.19,14,0.012,3,0.003,6.2,30.5,4.9,16.4,150,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-09,6225,2020-09-15,2020-09-25,163,1207,4833,185,22,6007,0,0.016,0.018,0.201,229,0.19,14,0.012,3,0.002,6.2,30.9,4.9,16.1,151,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-10,6427,2020-09-15,2020-09-25,164,1266,4975,186,23,6208,0,0.016,0.018,0.204,236,0.186,15,0.012,3,0.002,6.1,30.5,4.9,16.4,152,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-11,6579,2020-09-15,2020-09-25,165,1337,5054,188,23,6358,0,0.015,0.017,0.21,240,0.18,15,0.011,3,0.002,6.1,30.1,4.9,16.4,153,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-12,6786,2020-09-15,2020-10-01,166,1443,5143,200,25,6553,0,0.015,0.017,0.22,249,0.173,16,0.011,4,0.003,6.1,28.9,4.8,15.7,154,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-13,6936,2020-09-15,2020-10-01,167,1495,5236,205,28,6698,0,0.016,0.019,0.223,256,0.171,17,0.011,5,0.003,6.1,29,4.7,14.5,155,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-14,7080,2020-09-15,2020-10-01,167,1556,5318,206,29,6839,0,0.016,0.019,0.228,258,0.166,17,0.011,5,0.003,6.1,29,4.7,14.2,156,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-15,7258,2020-09-15,2020-10-01,167,1633,5417,208,30,7015,0,0.016,0.018,0.233,260,0.159,17,0.01,5,0.003,6.1,28.9,4.7,14.2,157,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-16,7422,2020-09-15,2020-10-01,167,1717,5496,209,33,7176,0,0.017,0.019,0.239,268,0.156,17,0.01,5,0.003,6.1,28.6,4.7,13.9,158,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-17,7611,2020-09-15,2020-10-01,168,1766,5633,212,38,7358,0,0.019,0.022,0.24,271,0.153,17,0.01,5,0.003,6.1,28.9,4.7,14.5,159,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-18,7817,2020-09-15,2020-10-01,172,1837,5760,220,40,7551,0,0.019,0.022,0.243,278,0.151,17,0.009,5,0.003,6.1,28.9,4.7,14.6,160,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-19,8052,2020-10-06,2020-10-01,173,1936,5887,229,43,7776,0,0.02,0.022,0.249,286,0.148,19,0.01,5,0.003,6.1,28.7,4.3,14.5,161,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-20,8235,2020-10-06,2020-10-01,173,2010,5990,235,43,7952,0,0.019,0.021,0.253,296,0.147,20,0.01,5,0.002,6.1,28.7,4.3,14.5,162,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-21,8486,2020-10-06,2020-10-01,173,2154,6090,242,45,8196,0,0.019,0.021,0.263,306,0.142,22,0.01,5,0.002,6.1,28,4.4,14.5,163,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-22,8792,2020-10-06,2020-10-01,173,2310,6240,242,47,8502,0,0.018,0.02,0.272,316,0.137,23,0.01,6,0.003,6.2,27.3,4.5,14.4,164,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-23,8927,2020-10-06,2020-10-01,173,2392,6291,244,50,8635,0,0.019,0.021,0.277,327,0.137,26,0.011,7,0.003,6.2,27.5,4.3,14.3,165,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-24,9274,2020-10-06,2020-10-01,176,2533,6480,261,53,8960,0,0.019,0.021,0.283,338,0.133,27,0.011,7,0.003,6.2,27.2,4.2,14,166,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-25,9602,2020-10-06,2020-10-01,177,2669,6656,277,55,9259,0,0.019,0.021,0.288,349,0.131,27,0.01,7,0.003,6.2,26.9,4.2,14.3,167,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-26,9925,2020-10-06,2020-10-01,178,2810,6813,302,60,9544,0,0.019,0.021,0.294,363,0.129,27,0.01,7,0.002,6.2,26.6,4.2,14.2,168,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-27,10353,2020-10-06,2020-10-01,178,3029,7000,324,67,9938,0,0.02,0.022,0.305,381,0.126,32,0.011,7,0.002,6.3,26,4.4,13.6,169,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-28,10714,2020-10-06,2020-10-01,178,3255,7111,348,71,10256,0,0.02,0.022,0.317,395,0.121,34,0.01,7,0.002,6.3,25.4,4.3,13.5,170,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-29,10957,2020-10-06,2020-10-01,179,3390,7209,358,73,10477,0,0.019,0.022,0.324,405,0.119,34,0.01,7,0.002,6.4,25.5,4.3,14.1,171,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-30,11152,2020-10-06,2020-10-01,180,3510,7274,368,78,10654,0,0.02,0.022,0.329,421,0.12,37,0.011,7,0.002,6.4,25.7,4.1,14.5,172,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-08-31,11478,2020-10-06,2020-10-01,184,3687,7401,390,82,10939,0,0.02,0.022,0.337,436,0.118,39,0.011,9,0.002,6.4,25.7,4.1,14.1,173,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-01,11916,2020-10-06,2020-10-01,185,3881,7628,407,85,11334,0,0.02,0.022,0.342,447,0.115,40,0.01,9,0.002,6.4,25.7,4.2,14.3,174,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-02,12267,2020-10-06,2020-10-01,186,4034,7814,419,91,11651,0,0.02,0.023,0.346,471,0.117,44,0.011,11,0.003,6.4,25.9,4.4,14.1,175,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-03,12681,2020-10-06,2020-10-01,188,4202,8053,426,95,12029,0,0.021,0.023,0.349,483,0.115,45,0.011,11,0.003,6.5,26,4.3,14,176,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-04,13087,2020-10-06,2020-10-01,189,4329,8325,433,96,12407,0,0.02,0.022,0.349,487,0.112,45,0.01,11,0.003,6.5,26.3,4.3,13.9,177,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-05,13320,2020-10-06,2020-10-01,189,4423,8461,436,99,12618,0,0.02,0.022,0.351,492,0.111,45,0.01,11,0.002,6.5,26.8,4.3,13.8,178,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-06,13562,2020-10-06,2020-10-01,191,4532,8590,440,102,12849,0,0.021,0.023,0.353,507,0.112,48,0.011,12,0.003,6.6,27.2,4.1,13.8,179,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-07,13939,2020-10-06,2020-10-01,193,4685,8792,462,106,13138,0,0.021,0.023,0.357,514,0.11,48,0.01,12,0.003,6.6,27.5,4.1,14,180,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-08,14322,2020-10-06,2020-10-01,193,4839,9012,471,109,13459,0,0.021,0.023,0.36,520,0.107,48,0.01,12,0.002,6.6,27.7,4.1,13.9,181,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-09,14695,2020-10-06,2020-10-01,193,5016,9195,484,114,13786,0,0.021,0.023,0.364,536,0.107,52,0.01,15,0.003,6.6,27.9,4,14.2,182,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-10,15067,2020-10-06,2020-10-01,193,5174,9400,493,116,14116,0,0.02,0.022,0.367,549,0.106,54,0.01,16,0.003,6.6,28.1,4,14.1,183,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-11,15457,2020-10-06,2020-10-01,193,5319,9628,510,118,14461,0,0.02,0.022,0.368,558,0.105,56,0.011,17,0.003,6.6,28.5,4.1,14.1,184,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-12,15692,2020-10-06,2020-10-01,193,5409,9771,512,120,14679,0,0.02,0.022,0.368,563,0.104,58,0.011,18,0.003,6.7,29.1,4.1,14,185,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-13,15893,2020-10-06,2020-10-01,193,5484,9896,513,127,14869,0,0.021,0.023,0.369,573,0.104,61,0.011,20,0.004,6.7,29.7,4.2,13.7,186,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-14,16232,2020-10-06,2020-10-01,194,5626,10079,527,132,15174,0,0.021,0.023,0.371,580,0.103,62,0.011,21,0.004,6.7,30,4.2,13.7,187,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-15,16623,2020-10-06,2020-10-01,196,5783,10301,539,136,15523,0,0.022,0.024,0.373,594,0.103,63,0.011,22,0.004,6.7,30.4,4.2,13.6,188,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-16,16968,2020-10-06,2020-10-01,197,5930,10497,541,137,15839,0,0.021,0.023,0.374,601,0.101,64,0.011,22,0.004,6.7,30.7,4.4,13.6,189,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-17,17369,2020-10-06,2020-10-01,198,6091,10719,559,140,16188,0,0.021,0.023,0.376,613,0.101,66,0.011,23,0.004,6.7,31,4.4,13.5,190,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-18,17780,2020-10-06,2020-10-01,198,6237,10951,592,143,16533,0,0.021,0.023,0.377,622,0.1,68,0.011,24,0.004,6.7,31.4,4.3,13.7,191,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-19,18014,2020-10-06,2020-10-01,199,6305,11111,598,146,16745,0,0.021,0.023,0.377,624,0.099,69,0.011,25,0.004,6.7,32.1,4.4,13.6,192,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-20,18198,2020-10-06,2020-10-01,199,6370,11228,600,146,16911,0,0.021,0.023,0.377,628,0.099,69,0.011,25,0.004,6.7,32.7,4.4,13.6,193,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-21,18507,2020-10-06,2020-10-01,200,6498,11387,622,149,17164,0,0.021,0.023,0.379,640,0.098,71,0.011,27,0.004,6.7,33.2,4.3,13.6,194,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-22,18872,2020-10-06,2020-10-01,201,6621,11622,629,152,17495,0,0.021,0.023,0.378,651,0.098,73,0.011,29,0.004,6.7,33.6,4.4,13.6,195,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-23,19281,2020-10-07,2020-10-01,202,6757,11864,660,155,17831,0,0.021,0.023,0.379,659,0.098,73,0.011,29,0.004,6.7,34,4.4,13.7,196,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-24,19609,2020-10-07,2020-10-01,203,6890,12046,673,156,18115,0,0.021,0.023,0.38,667,0.097,73,0.011,29,0.004,6.7,34.5,4.4,13.6,197,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-25,20018,2020-10-07,2020-10-01,204,7071,12259,688,157,18448,0,0.02,0.022,0.383,674,0.095,74,0.01,29,0.004,6.8,34.8,4.3,13.6,198,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-26,20278,2020-10-08,2020-10-01,206,7186,12399,693,158,18666,0,0.02,0.022,0.385,680,0.095,74,0.01,29,0.004,6.8,35.3,4.3,13.6,199,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-27,20475,2020-10-08,2020-10-01,206,7267,12512,696,160,18839,0,0.02,0.022,0.386,684,0.094,75,0.01,30,0.004,6.8,35.9,4.3,13.6,200,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-28,20843,2020-10-08,2020-10-01,206,7419,12718,706,163,19170,0,0.02,0.022,0.387,692,0.093,76,0.01,31,0.004,6.8,36.3,4.3,13.5,201,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-29,21131,2020-10-08,2020-10-01,206,7557,12861,713,163,19416,0,0.02,0.022,0.389,694,0.092,76,0.01,31,0.004,6.8,36.7,4.3,13.5,202,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-09-30,21574,2020-10-08,2020-10-01,206,7763,13085,726,165,19784,0,0.019,0.021,0.392,702,0.09,77,0.01,31,0.004,6.7,36.8,4.3,13.4,203,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-10-01,21990,2020-10-08,2020-10-01,206,7963,13277,750,166,20120,0,0.019,0.021,0.396,708,0.089,78,0.01,31,0.004,6.7,37,4.3,13.4,204,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-10-02,22421,2020-10-08,2020-10-02,206,8148,13511,762,166,20481,0,0.019,0.02,0.398,709,0.087,78,0.01,31,0.004,6.7,37.2,4.3,13.4,205,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-10-03,22720,2020-10-08,2020-10-02,206,8294,13659,767,167,20729,0,0.018,0.02,0.4,715,0.086,78,0.009,31,0.004,6.7,37.7,4.3,13.4,206,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-10-04,22907,2020-10-08,2020-10-04,206,8372,13767,768,167,20889,0,0.018,0.02,0.401,717,0.086,78,0.009,31,0.004,6.7,38.3,4.3,13.4,207,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-10-05,23230,2020-10-08,2020-10-05,206,8524,13920,786,168,21130,0,0.018,0.02,0.403,720,0.084,78,0.009,31,0.004,6.7,38.7,4.3,13.4,208,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-10-06,23681,2020-10-09,2020-10-06,207,8702,14082,897,168,21396,0,0.018,0.019,0.407,724,0.083,78,0.009,31,0.004,6.7,39.1,4.3,13.4,209,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-10-07,24004,2020-10-09,2020-10-06,207,8843,14185,976,168,21598,0,0.017,0.019,0.409,727,0.082,78,0.009,31,0.004,6.7,39.5,4.3,13.4,210,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-10-08,24515,2020-10-09,2020-10-08,207,8989,14286,1240,168,21758,0,0.016,0.019,0.413,731,0.081,78,0.009,31,0.003,6.7,40,4.3,13.4,211,NA,NA,NA,NA,NA,NA
Entre Ríos,2020-10-09,24860,2020-10-09,2020-10-09,207,9045,14309,1506,168,21788,0,0.016,0.019,0.415,731,0.081,78,0.009,31,0.003,6.7,40.8,4.3,13.4,212,NA,NA,NA,NA,NA,NA
Formosa,2020-06-01,665,2020-08-14,2020-06-11,71,15,647,3,0,662,0,0,0,0.023,0,0,0,0,0,0,1,-10,NA,NA,54,NA,NA,NA,NA,NA,NA
Formosa,2020-06-02,710,2020-08-14,2020-06-11,73,26,681,3,0,707,0,0,0,0.037,0,0,0,0,0,0,1,-9,NA,NA,55,NA,NA,NA,NA,NA,NA
Formosa,2020-06-03,711,2020-08-14,2020-06-11,74,26,682,3,0,708,0,0,0,0.037,0,0,0,0,0,0,1,-8,NA,NA,56,NA,NA,NA,NA,NA,NA
Formosa,2020-06-04,718,2020-08-14,2020-06-11,74,26,689,3,0,715,0,0,0,0.036,0,0,0,0,0,0,1,-7,NA,NA,57,NA,NA,NA,NA,NA,NA
Formosa,2020-06-05,722,2020-08-14,2020-06-11,74,26,693,3,0,719,0,0,0,0.036,0,0,0,0,0,0,1,-6,NA,NA,58,NA,NA,NA,NA,NA,NA
Formosa,2020-06-07,724,2020-08-14,2020-06-11,74,26,695,3,0,721,0,0,0,0.036,0,0,0,0,0,0,1,-4,NA,NA,59,NA,NA,NA,NA,NA,NA
Formosa,2020-06-08,728,2020-08-14,2020-06-11,77,26,699,3,0,725,0,0,0,0.036,0,0,0,0,0,0,1,-3,NA,NA,60,NA,NA,NA,NA,NA,NA
Formosa,2020-06-09,729,2020-08-14,2020-06-11,77,26,700,3,0,726,0,0,0,0.036,0,0,0,0,0,0,1,-2,NA,NA,61,NA,NA,NA,NA,NA,NA
Formosa,2020-06-10,735,2020-08-14,2020-06-11,79,26,706,3,0,732,0,0,0,0.036,0,0,0,0,0,0,1,-1,NA,NA,62,NA,NA,NA,NA,NA,NA
Formosa,2020-06-11,738,2020-08-14,2020-06-11,80,27,708,3,0,735,0,0,0,0.037,0,0,0,0,0,0,1,0.5,NA,NA,63,NA,NA,NA,NA,NA,NA
Formosa,2020-06-12,754,2020-09-17,2020-06-11,81,42,709,3,0,751,0,0,0,0.056,0,0,0,0,0,0,1,1.5,NA,NA,64,NA,NA,NA,NA,NA,NA
Formosa,2020-06-13,761,2020-09-17,2020-06-11,81,47,711,3,0,758,0,0,0,0.062,0,0,0,0,0,0,1,2.5,NA,NA,65,NA,NA,NA,NA,NA,NA
Formosa,2020-06-14,762,2020-09-17,2020-06-11,81,48,711,3,0,759,0,0,0,0.063,0,0,0,0,0,0,1,3.5,NA,NA,66,NA,NA,NA,NA,NA,NA
Formosa,2020-06-16,764,2020-09-17,2020-06-15,83,48,713,3,0,761,0,0,0,0.063,0,0,0,0,0,0,1,5.5,NA,NA,67,NA,NA,NA,NA,NA,NA
Formosa,2020-06-17,767,2020-09-17,2020-06-15,83,48,716,3,0,764,0,0,0,0.063,0,0,0,0,0,0,1,6.5,NA,NA,68,NA,NA,NA,NA,NA,NA
Formosa,2020-06-18,770,2020-09-17,2020-06-15,84,51,716,3,0,767,0,0,0,0.066,0,0,0,0,0,0,1,7.5,NA,NA,69,NA,NA,NA,NA,NA,NA
Formosa,2020-06-22,773,2020-09-17,2020-06-20,84,54,716,3,0,770,0,0,0,0.07,0,0,0,0,0,0,1.8,6.8,NA,NA,70,NA,NA,NA,NA,NA,NA
Formosa,2020-06-23,776,2020-09-17,2020-06-20,85,54,718,4,0,772,0,0,0,0.07,0,0,0,0,0,0,1.8,7.8,NA,NA,71,NA,NA,NA,NA,NA,NA
Formosa,2020-06-25,784,2020-09-17,2020-06-20,85,59,720,5,0,779,0,0,0,0.076,0,0,0,0,0,0,1.8,9.8,NA,NA,72,NA,NA,NA,NA,NA,NA
Formosa,2020-06-26,795,2020-09-17,2020-06-20,88,70,720,5,0,790,0,0,0,0.089,0,0,0,0,0,0,1.8,10.8,NA,NA,73,NA,NA,NA,NA,NA,NA
Formosa,2020-06-28,797,2020-09-17,2020-06-27,90,70,722,5,0,792,0,0,0,0.088,0,0,0,0,0,0,1.8,12.8,NA,NA,74,NA,NA,NA,NA,NA,NA
Formosa,2020-06-30,801,2020-09-17,2020-06-27,91,74,722,5,0,796,0,0,0,0.093,0,0,0,0,0,0,1.8,14.8,NA,NA,75,NA,NA,NA,NA,NA,NA
Formosa,2020-07-01,803,2020-09-17,2020-06-27,92,74,724,5,0,798,0,0,0,0.093,0,0,0,0,0,0,1.8,15.8,NA,NA,76,NA,NA,NA,NA,NA,NA
Formosa,2020-07-02,804,2020-09-17,2020-06-27,92,74,725,5,0,799,0,0,0,0.093,0,0,0,0,0,0,1.8,16.8,NA,NA,77,NA,NA,NA,NA,NA,NA
Formosa,2020-07-06,806,2020-09-17,2020-07-04,93,74,727,5,0,801,0,0,0,0.092,0,0,0,0,0,0,1.8,20.8,NA,NA,78,NA,NA,NA,NA,NA,NA
Formosa,2020-07-08,808,2020-09-17,2020-07-07,95,74,729,5,0,803,0,0,0,0.092,0,0,0,0,0,0,1.8,22.8,NA,NA,79,NA,NA,NA,NA,NA,NA
Formosa,2020-07-09,811,2020-09-17,2020-07-07,96,75,730,6,0,805,0,0,0,0.093,0,0,0,0,0,0,1.8,23.8,NA,NA,80,NA,NA,NA,NA,NA,NA
Formosa,2020-07-10,812,2020-09-17,2020-07-07,97,75,731,6,0,806,0,0,0,0.093,0,0,0,0,0,0,1.8,24.8,NA,NA,81,NA,NA,NA,NA,NA,NA
Formosa,2020-07-11,813,2020-09-17,2020-07-11,98,75,732,6,0,807,0,0,0,0.093,0,0,0,0,0,0,1.8,25.8,NA,NA,82,NA,NA,NA,NA,NA,NA
Formosa,2020-07-13,819,2020-09-17,2020-07-11,100,75,737,7,0,812,0,0,0,0.092,0,0,0,0,0,0,1.8,27.8,NA,NA,83,NA,NA,NA,NA,NA,NA
Formosa,2020-07-14,824,2020-09-17,2020-07-11,100,75,742,7,0,817,0,0,0,0.092,0,0,0,0,0,0,1.8,28.8,NA,NA,84,NA,NA,NA,NA,NA,NA
Formosa,2020-07-15,826,2020-09-17,2020-07-11,101,75,744,7,0,819,0,0,0,0.092,0,0,0,0,0,0,1.8,29.8,NA,NA,85,NA,NA,NA,NA,NA,NA
Formosa,2020-07-17,830,2020-09-17,2020-07-11,101,75,748,7,0,823,0,0,0,0.091,0,0,0,0,0,0,1.8,31.8,NA,NA,86,NA,NA,NA,NA,NA,NA
Formosa,2020-07-18,831,2020-09-17,2020-07-13,101,75,748,8,0,823,0,0,0,0.091,0,0,0,0,0,0,1.8,32.8,NA,NA,87,NA,NA,NA,NA,NA,NA
Formosa,2020-07-19,833,2020-09-17,2020-07-13,102,75,750,8,0,825,0,0,0,0.091,0,0,0,0,0,0,1.8,33.8,NA,NA,88,NA,NA,NA,NA,NA,NA
Formosa,2020-07-20,836,2020-09-17,2020-07-13,103,75,752,9,0,827,0,0,0,0.091,0,0,0,0,0,0,1.8,34.8,NA,NA,89,NA,NA,NA,NA,NA,NA
Formosa,2020-07-21,838,2020-09-17,2020-07-18,105,75,754,9,0,829,0,0,0,0.09,0,0,0,0,0,0,1.8,35.8,NA,NA,90,NA,NA,NA,NA,NA,NA
Formosa,2020-07-22,843,2020-09-17,2020-07-18,106,75,759,9,0,834,0,0,0,0.09,0,0,0,0,0,0,1.8,36.8,NA,NA,91,NA,NA,NA,NA,NA,NA
Formosa,2020-07-23,847,2020-09-17,2020-07-18,107,77,761,9,0,838,0,0,0,0.092,0,0,0,0,0,0,1.8,37.8,NA,NA,92,NA,NA,NA,NA,NA,NA
Formosa,2020-07-24,848,2020-09-17,2020-07-18,107,77,762,9,0,839,0,0,0,0.092,0,0,0,0,0,0,1.8,38.8,NA,NA,93,NA,NA,NA,NA,NA,NA
Formosa,2020-07-25,850,2020-09-17,2020-07-18,108,77,764,9,0,841,0,0,0,0.092,0,0,0,0,0,0,1.8,39.8,NA,NA,94,NA,NA,NA,NA,NA,NA
Formosa,2020-07-26,852,2020-09-17,2020-07-23,109,77,766,9,0,843,0,0,0,0.091,0,0,0,0,0,0,1.8,40.8,NA,NA,95,NA,NA,NA,NA,NA,NA
